subwayId,updnLine,statnNm,btrainSttus,btrainNo,bstatnNm,recptnDt,arvlCd
1004,하행,사당,일반,4107,사당,2025-05-31 17:00:52,1
1004,하행,중앙,일반,4319,안산,2025-05-31 17:00:53,1
1008,상행,잠실,일반,8156,별내,2025-05-31 17:00:54,1
1002,내선,왕십리,일반,3268,성수,2025-05-31 17:00:55,5
1002,내선,건대입구,일반,2302,성수,2025-05-31 17:00:55,5
1006,하행,대흥(서강대앞),일반,6157,신내,2025-05-31 17:00:57,1
1006,하행,태릉입구,일반,6149,봉화산,2025-05-31 17:00:58,1
1006,하행,고려대,일반,6151,신내,2025-05-31 17:00:58,1
1001,하행,구일,일반,0135,인천,2025-05-31 17:00:58,1
1002,내선,잠실새내,일반,2296,성수,2025-05-31 17:01:00,5
1002,외선,낙성대,일반,2271,성수,2025-05-31 17:01:00,5
1002,외선,홍대입구,일반,8281,성수,2025-05-31 17:01:00,5
1002,외선,을지로3가,일반,2287,성수,2025-05-31 17:01:00,5
1002,외선,왕십리,일반,2291,성수,2025-05-31 17:01:00,5
1002,외선,종합운동장,일반,2263,성수,2025-05-31 17:01:00,5
1002,외선,아현,일반,6283,성수,2025-05-31 17:01:00,5
1001,상행,종각,일반,0128,의정부,2025-05-31 17:01:01,1
1003,상행,독립문,일반,3236,구파발,2025-05-31 17:01:01,1
1003,상행,약수,일반,3240,구파발,2025-05-31 17:01:02,1
1003,상행,옥수,일반,3242,대화,2025-05-31 17:01:02,1
1004,하행,경마공원,일반,4323,안산,2025-05-31 17:01:02,1
1008,하행,다산,일반,8157,모란,2025-05-31 17:01:02,1
1003,상행,양재,일반,3248,구파발,2025-05-31 17:01:03,1
1005,하행,충정로,일반,5099,하남검단산,2025-05-31 17:01:04,1
1005,하행,신정(은행정),일반,5105,하남검단산,2025-05-31 17:01:04,1
1005,하행,발산,일반,5107,하남검단산,2025-05-31 17:01:04,1
1003,상행,대치,일반,3250,대화,2025-05-31 17:01:04,1
1005,하행,마포,일반,5605,마천,2025-05-31 17:01:04,1
1005,하행,신금호,일반,5601,마천,2025-05-31 17:01:04,1
1005,하행,오목교(목동운동장앞),일반,5609,마천,2025-05-31 17:01:04,1
1005,하행,화곡,일반,5611,마천,2025-05-31 17:01:04,1
1005,하행,여의나루,일반,5101,하남검단산,2025-05-31 17:01:04,1
1005,하행,장한평,일반,5095,하남검단산,2025-05-31 17:01:04,1
1004,상행,길음,일반,4616,불암산,2025-05-31 17:01:06,1
1004,상행,한성대입구,일반,4128,불암산,2025-05-31 17:01:06,1
1007,상행,석남,일반,7234,도봉산,2025-05-31 17:01:07,1
1007,상행,남성,일반,7210,도봉산,2025-05-31 17:01:07,1
1007,상행,논현,일반,7206,도봉산,2025-05-31 17:01:07,1
1007,상행,사가정,일반,7200,장암,2025-05-31 17:01:07,1
1001,상행,화서,일반,0670,광운대,2025-05-31 17:01:07,1
1007,상행,신풍,일반,7214,도봉산,2025-05-31 17:01:07,1
1003,상행,구파발,일반,3232,구파발,2025-05-31 17:01:12,1
1001,하행,신길,일반,0137,인천,2025-05-31 17:01:12,1
1003,상행,구파발,일반,3230,대화,2025-05-31 17:01:12,1
1004,상행,초지,일반,4630,불암산,2025-05-31 17:01:13,1
1005,상행,고덕,일반,5112,방화,2025-05-31 17:01:14,1
1005,상행,청구,일반,5106,방화,2025-05-31 17:01:14,1
1005,상행,마장,일반,5598,방화,2025-05-31 17:01:14,1
1005,상행,화곡,일반,5100,방화,2025-05-31 17:01:14,1
1005,상행,충정로,일반,5104,방화,2025-05-31 17:01:14,1
1001,하행,서정리,급행,1935,천안,2025-05-31 17:01:17,1
1001,하행,신설동,일반,0811,구로,2025-05-31 17:01:17,1
1007,하행,도봉산,일반,7221,석남,2025-05-31 17:01:17,1
1007,하행,온수,일반,7195,온수,2025-05-31 17:01:17,1
1007,하행,공릉(서울산업대입구),일반,7217,석남,2025-05-31 17:01:17,1
1001,상행,회룡,일반,0118,양주,2025-05-31 17:01:18,1
1001,하행,독산,일반,0469,서동탄,2025-05-31 17:01:19,1
1001,상행,종로5가,일반,0664,청량리,2025-05-31 17:01:20,1
1002,내선,동대문역사문화공원,일반,2270,성수,2025-05-31 17:01:20,5
1003,하행,일원,일반,3211,오금,2025-05-31 17:01:21,1
1003,하행,대치,일반,3213,오금,2025-05-31 17:01:21,1
1003,하행,압구정,일반,3219,오금,2025-05-31 17:01:22,1
1001,하행,월계,일반,0903,서울,2025-05-31 17:01:22,1
1003,하행,경복궁,일반,3225,오금,2025-05-31 17:01:23,1
1009,하행,중앙보훈병원,급행,9619,김포공항,2025-05-31 17:01:23,1
1003,상행,구파발,일반,3226,구파발,2025-05-31 17:01:24,1
1004,하행,숙대입구,일반,4619,오이도,2025-05-31 17:01:24,1
1004,하행,신용산,일반,4113,사당,2025-05-31 17:01:24,1
1002,상행,도림천,일반,5636,까치산,2025-05-31 17:01:25,5
1002,상행,용두,일반,1630,성수지선,2025-05-31 17:01:25,5
1002,내선,문래,일반,3280,성수,2025-05-31 17:01:25,5
1002,외선,영등포구청,일반,3279,성수,2025-05-31 17:01:25,5
1002,내선,선릉,일반,2294,성수,2025-05-31 17:01:25,5
1002,내선,충정로,일반,8274,성수,2025-05-31 17:01:25,5
1002,외선,구로디지털단지,일반,6275,성수,2025-05-31 17:01:25,5
1002,내선,신촌,일반,2276,성수,2025-05-31 17:01:25,5
1001,하행,구로,급행,1939,천안,2025-05-31 17:01:25,1
1001,상행,동암,급행,1100,용산,2025-05-31 17:01:26,1
1004,하행,미아사거리,일반,4625,오이도,2025-05-31 17:01:26,1
1007,상행,장승배기,일반,7212,장암,2025-05-31 17:01:27,1
1007,상행,도봉산,일반,7192,장암,2025-05-31 17:01:27,1
1005,하행,하남풍산,일반,5093,하남검단산,2025-05-31 17:01:28,1
1001,하행,보산,일반,0155,인천,2025-05-31 17:01:28,1
1003,상행,대화,일반,3214,대화,2025-05-31 17:01:30,1
1003,상행,대화,일반,3218,대화,2025-05-31 17:01:30,1
1004,하행,과천,일반,4613,오이도,2025-05-31 17:01:36,1
1001,상행,역곡,급행,1098,용산,2025-05-31 17:01:37,1
1003,하행,원당,일반,3235,오금,2025-05-31 17:01:38,1
1003,상행,녹번,일반,3234,대화,2025-05-31 17:01:40,1
1001,하행,주안,일반,0129,인천,2025-05-31 17:01:40,1
1004,상행,평촌,일반,4626,불암산,2025-05-31 17:01:40,1
