고유번호,호선,역사코드,역사명,주중주말,방향,급행여부,열차코드,열차도착시간,열차출발시간,출발역,도착역
353518,7,2742,장승배기,SAT,UP,0,7238,1900-01-01 18:24:10,18:24:40,석남,도봉산
369135,7,3761,부평구청,END,UP,0,7250,1900-01-01 18:24:10,18:24:40,석남,도봉산
369305,7,3761,부평구청,SAT,UP,0,7250,1900-01-01 18:24:10,18:24:40,석남,도봉산
346628,7,2736,고속터미널,DAY,UP,0,7282,1900-01-01 18:24:20,18:25:00,석남,도봉산
350083,7,2739,남성,END,UP,0,7236,1900-01-01 18:24:20,18:24:50,온수,장암
350403,7,2739,남성,SAT,UP,0,7236,1900-01-01 18:24:20,18:24:50,온수,장암
357022,7,2746,대림,DAY,UP,0,7296,1900-01-01 18:24:20,18:25:00,온수,도봉산
361165,7,2750,광명사거리,DAY,UP,0,7302,1900-01-01 18:24:20,18:24:50,석남,도봉산
329301,7,2719,태릉입구,END,UP,0,7224,1900-01-01 18:24:40,18:25:10,온수,장암
329622,7,2719,태릉입구,SAT,UP,0,7224,1900-01-01 18:24:40,18:25:10,온수,장암
337272,7,2727,군자(능동),DAY,UP,0,7274,1900-01-01 18:24:40,18:25:20,온수,도봉산
353904,7,2743,신대방삼거리,DAY,UP,0,7292,1900-01-01 18:24:40,18:25:10,석남,도봉산
346963,7,2736,고속터미널,END,UP,0,7234,1900-01-01 18:24:50,18:25:30,석남,도봉산
347283,7,2736,고속터미널,SAT,UP,0,7234,1900-01-01 18:24:50,18:25:30,석남,도봉산
347668,7,2737,내방,DAY,UP,0,7284,1900-01-01 18:24:50,18:25:30,온수,장암
356315,7,2745,신풍,END,UP,0,7240,1900-01-01 18:24:50,18:25:20,온수,장암
356636,7,2745,신풍,SAT,UP,0,7240,1900-01-01 18:24:50,18:25:20,온수,장암
362201,7,2751,천왕,DAY,UP,0,7304,1900-01-01 18:24:50,18:25:20,온수,도봉산
362529,7,2751,천왕,END,UP,0,7244,1900-01-01 18:24:50,18:25:10,온수,장암
362848,7,2751,천왕,SAT,UP,0,7244,1900-01-01 18:24:50,18:25:10,온수,장암
368351,7,3760,굴포천,DAY,UP,0,7314,1900-01-01 18:24:50,18:25:20,석남,도봉산
328963,7,2719,태릉입구,DAY,UP,0,7268,1900-01-01 18:25:00,18:25:40,석남,도봉산
325157,7,2715,노원,END,UP,0,7222,1900-01-01 18:25:10,18:25:40,석남,도봉산
325476,7,2715,노원,SAT,UP,0,7222,1900-01-01 18:25:10,18:25:40,석남,도봉산
334157,7,2724,사가정,DAY,UP,0,7272,1900-01-01 18:25:10,18:25:40,석남,도봉산
336570,7,2726,중곡,END,UP,0,7228,1900-01-01 18:25:10,18:25:40,온수,장암
336890,7,2726,중곡,SAT,UP,0,7228,1900-01-01 18:25:10,18:25:40,온수,장암
339350,7,2729,건대입구,DAY,UP,0,7276,1900-01-01 18:25:10,18:25:50,온수,장암
342475,7,2732,강남구청,DAY,UP,0,7280,1900-01-01 18:25:10,18:25:50,온수,도봉산
344612,7,2734,논현,DAY,UP,0,7702,1900-01-01 18:25:10,18:25:40,온수,도봉산
325856,7,2716,중계,DAY,UP,0,7266,1900-01-01 18:25:20,18:25:50,온수,도봉산
332417,7,2722,상봉,END,UP,0,7226,1900-01-01 18:25:20,18:25:50,석남,도봉산
332737,7,2722,상봉,SAT,UP,0,7226,1900-01-01 18:25:20,18:25:50,석남,도봉산
358058,7,2747,남구로,DAY,UP,0,7298,1900-01-01 18:25:20,18:25:50,석남,장암
342810,7,2732,강남구청,END,UP,0,7232,1900-01-01 18:25:30,18:26:00,온수,장암
343130,7,2732,강남구청,SAT,UP,0,7232,1900-01-01 18:25:30,18:26:00,온수,장암
359423,7,2748,가산디지털단지,END,UP,0,7242,1900-01-01 18:25:30,18:26:00,석남,도봉산
359742,7,2748,가산디지털단지,SAT,UP,0,7242,1900-01-01 18:25:30,18:26:00,석남,도봉산
363250,7,2752,온수,DAY,UP,0,7306,1900-01-01 18:25:30,18:26:00,석남,장암
364350,7,3753,까치울,END,UP,0,7246,1900-01-01 18:25:30,18:26:00,석남,도봉산
364520,7,3753,까치울,SAT,UP,0,7246,1900-01-01 18:25:30,18:26:00,석남,도봉산
369548,7,3762,산곡,DAY,UP,0,7316,1900-01-01 18:25:30,18:26:00,석남,도봉산
348711,7,2738,총신대입구(이수),DAY,UP,0,7286,1900-01-01 18:25:40,18:26:20,석남,도봉산
365360,7,3755,춘의,DAY,UP,0,7310,1900-01-01 18:25:40,18:26:10,석남,도봉산
339688,7,2729,건대입구,END,UP,0,7230,1900-01-01 18:25:50,18:26:30,석남,도봉산
340010,7,2729,건대입구,SAT,UP,0,7230,1900-01-01 18:25:50,18:26:30,석남,도봉산
322051,7,2712,도봉산,END,UP,0,7220,1900-01-01 18:26:00,18:26:30,온수,장암
322370,7,2712,도봉산,SAT,UP,0,7220,1900-01-01 18:26:00,18:26:30,온수,장암
351827,7,2741,상도(중앙대앞),DAY,UP,0,7290,1900-01-01 18:26:00,18:26:30,온수,장암
354943,7,2744,보라매,DAY,UP,0,7294,1900-01-01 18:26:00,18:26:30,온수,도봉산
368537,7,3760,굴포천,END,UP,0,7250,1900-01-01 18:26:00,18:26:30,석남,도봉산
368707,7,3760,굴포천,SAT,UP,0,7250,1900-01-01 18:26:00,18:26:30,석남,도봉산
322750,7,2713,수락산,DAY,UP,0,7264,1900-01-01 18:26:10,18:26:40,온수,장암
328263,7,2718,공릉(서울산업대입구),END,UP,0,7224,1900-01-01 18:26:10,18:26:40,온수,장암
328582,7,2718,공릉(서울산업대입구),SAT,UP,0,7224,1900-01-01 18:26:10,18:26:40,온수,장암
349045,7,2738,총신대입구(이수),END,UP,0,7236,1900-01-01 18:26:10,18:26:50,온수,장암
349365,7,2738,총신대입구(이수),SAT,UP,0,7236,1900-01-01 18:26:10,18:26:50,온수,장암
352160,7,2741,상도(중앙대앞),END,UP,0,7238,1900-01-01 18:26:10,18:26:40,석남,도봉산
352480,7,2741,상도(중앙대앞),SAT,UP,0,7238,1900-01-01 18:26:10,18:26:40,석남,도봉산
359094,7,2748,가산디지털단지,DAY,UP,0,7300,1900-01-01 18:26:20,18:27:00,온수,도봉산
331042,7,2721,중화,DAY,UP,0,7270,1900-01-01 18:26:30,18:27:00,온수,장암
345590,7,2735,반포,DAY,UP,0,7282,1900-01-01 18:26:30,18:27:00,석남,도봉산
367753,7,3759,삼산체육관,DAY,UP,0,7314,1900-01-01 18:26:30,18:27:00,석남,도봉산
327927,7,2718,공릉(서울산업대입구),DAY,UP,0,7268,1900-01-01 18:26:40,18:27:10,석남,도봉산
336234,7,2726,중곡,DAY,UP,0,7274,1900-01-01 18:26:40,18:27:10,온수,도봉산
355275,7,2744,보라매,END,UP,0,7240,1900-01-01 18:26:40,18:27:10,온수,장암
355595,7,2744,보라매,SAT,UP,0,7240,1900-01-01 18:26:40,18:27:10,온수,장암
360130,7,2749,철산,DAY,UP,0,7302,1900-01-01 18:26:40,18:27:20,석남,도봉산
333119,7,2723,면목,DAY,UP,0,7272,1900-01-01 18:26:50,18:27:20,석남,도봉산
335532,7,2725,용마산,END,UP,0,7228,1900-01-01 18:27:00,18:27:20,온수,장암
335852,7,2725,용마산,SAT,UP,0,7228,1900-01-01 18:27:00,18:27:20,온수,장암
343574,7,2733,학동,DAY,UP,0,7702,1900-01-01 18:27:00,18:27:30,온수,도봉산
345925,7,2735,반포,END,UP,0,7234,1900-01-01 18:27:00,18:27:20,석남,도봉산
346245,7,2735,반포,SAT,UP,0,7234,1900-01-01 18:27:00,18:27:20,석남,도봉산
352866,7,2742,장승배기,DAY,UP,0,7292,1900-01-01 18:27:00,18:27:30,석남,도봉산
355983,7,2745,신풍,DAY,UP,0,7296,1900-01-01 18:27:00,18:27:40,온수,도봉산
324122,7,2714,마들,END,UP,0,7222,1900-01-01 18:27:10,18:27:40,석남,도봉산
324441,7,2714,마들,SAT,UP,0,7222,1900-01-01 18:27:10,18:27:40,석남,도봉산
324821,7,2715,노원,DAY,UP,0,7266,1900-01-01 18:27:10,18:27:40,온수,도봉산
338311,7,2728,어린이대공원(세종대),DAY,UP,0,7276,1900-01-01 18:27:10,18:27:50,온수,장암
349750,7,2739,남성,DAY,UP,0,7288,1900-01-01 18:27:10,18:27:50,온수,도봉산
361494,7,2750,광명사거리,END,UP,0,7244,1900-01-01 18:27:10,18:27:40,온수,장암
361813,7,2750,광명사거리,SAT,UP,0,7244,1900-01-01 18:27:10,18:27:40,온수,장암
341433,7,2731,청담,DAY,UP,0,7280,1900-01-01 18:27:20,18:28:00,온수,도봉산
357023,7,2746,대림,DAY,UP,0,7298,1900-01-01 18:27:20,18:28:00,석남,장암
358388,7,2747,남구로,END,UP,0,7242,1900-01-01 18:27:20,18:27:50,석남,도봉산
358707,7,2747,남구로,SAT,UP,0,7242,1900-01-01 18:27:20,18:27:50,석남,도봉산
361166,7,2750,광명사거리,DAY,UP,0,7304,1900-01-01 18:27:20,18:27:50,온수,도봉산
341770,7,2731,청담,END,UP,0,7232,1900-01-01 18:27:30,18:28:00,온수,장암
342092,7,2731,청담,SAT,UP,0,7232,1900-01-01 18:27:30,18:28:00,온수,장암
364762,7,3754,부천종합운동장,DAY,UP,0,7310,1900-01-01 18:27:30,18:28:00,석남,도봉산
331379,7,2721,중화,END,UP,0,7226,1900-01-01 18:27:40,18:28:10,석남,도봉산
331699,7,2721,중화,SAT,UP,0,7226,1900-01-01 18:27:40,18:28:10,석남,도봉산
350789,7,2740,숭실대입구(살피재),DAY,UP,0,7290,1900-01-01 18:27:40,18:28:10,온수,장암
353905,7,2743,신대방삼거리,DAY,UP,0,7294,1900-01-01 18:27:40,18:28:10,온수,도봉산
367939,7,3759,삼산체육관,END,UP,0,7250,1900-01-01 18:27:40,18:28:10,석남,도봉산
368109,7,3759,삼산체육관,SAT,UP,0,7250,1900-01-01 18:27:40,18:28:10,석남,도봉산
338647,7,2728,어린이대공원(세종대),END,UP,0,7230,1900-01-01 18:27:50,18:28:20,석남,도봉산
338967,7,2728,어린이대공원(세종대),SAT,UP,0,7230,1900-01-01 18:27:50,18:28:20,석남,도봉산
347669,7,2737,내방,DAY,UP,0,7286,1900-01-01 18:27:50,18:28:30,석남,도봉산
351122,7,2740,숭실대입구(살피재),END,UP,0,7238,1900-01-01 18:27:50,18:28:20,석남,도봉산
351442,7,2740,숭실대입구(살피재),SAT,UP,0,7238,1900-01-01 18:27:50,18:28:20,석남,도봉산
346629,7,2736,고속터미널,DAY,UP,0,7284,1900-01-01 18:28:00,18:28:40,온수,장암
368950,7,3761,부평구청,DAY,UP,0,7316,1900-01-01 18:28:00,18:28:30,석남,도봉산
327228,7,2717,하계,END,UP,0,7224,1900-01-01 18:28:10,18:28:40,온수,장암
327547,7,2717,하계,SAT,UP,0,7224,1900-01-01 18:28:10,18:28:40,온수,장암
344552,7,2734,논현,DAY,UP,0,7282,1900-01-01 18:28:10,18:28:40,석남,도봉산
330004,7,2720,먹골,DAY,UP,0,7270,1900-01-01 18:28:20,18:28:50,온수,장암
348005,7,2737,내방,END,UP,0,7236,1900-01-01 18:28:20,18:28:50,온수,장암
348327,7,2737,내방,SAT,UP,0,7236,1900-01-01 18:28:20,18:28:50,온수,장암
354237,7,2743,신대방삼거리,END,UP,0,7240,1900-01-01 18:28:20,18:28:50,온수,장암
354557,7,2743,신대방삼거리,SAT,UP,0,7240,1900-01-01 18:28:20,18:28:50,온수,장암
358059,7,2747,남구로,DAY,UP,0,7300,1900-01-01 18:28:20,18:28:50,온수,도봉산
362202,7,2751,천왕,DAY,UP,0,7306,1900-01-01 18:28:20,18:28:50,석남,장암
367155,7,3758,상동,DAY,UP,0,7314,1900-01-01 18:28:20,18:28:50,석남,도봉산
332081,7,2722,상봉,DAY,UP,0,7272,1900-01-01 18:28:30,18:29:10,석남,도봉산
334494,7,2724,사가정,END,UP,0,7228,1900-01-01 18:28:30,18:29:00,온수,장암
334814,7,2724,사가정,SAT,UP,0,7228,1900-01-01 18:28:30,18:29:00,온수,장암
335196,7,2725,용마산,DAY,UP,0,7274,1900-01-01 18:28:30,18:29:00,온수,도봉산
344887,7,2734,논현,END,UP,0,7234,1900-01-01 18:28:30,18:29:00,석남,도봉산
345207,7,2734,논현,SAT,UP,0,7234,1900-01-01 18:28:30,18:29:00,석남,도봉산
363581,7,2752,온수,END,UP,0,7246,1900-01-01 18:28:30,18:29:00,석남,도봉산
363904,7,2752,온수,SAT,UP,0,7246,1900-01-01 18:28:30,18:29:00,석남,도봉산
326892,7,2717,하계,DAY,UP,0,7268,1900-01-01 18:28:40,18:29:10,석남,도봉산
339351,7,2729,건대입구,DAY,UP,0,7278,1900-01-01 18:28:40,18:29:20,석남,도봉산
342536,7,2732,강남구청,DAY,UP,0,7702,1900-01-01 18:28:40,18:29:20,온수,도봉산
321715,7,2712,도봉산,DAY,UP,0,7264,1900-01-01 18:29:00,18:29:30,온수,장암
351828,7,2741,상도(중앙대앞),DAY,UP,0,7292,1900-01-01 18:29:00,18:29:30,석남,도봉산
354944,7,2744,보라매,DAY,UP,0,7296,1900-01-01 18:29:00,18:29:30,온수,도봉산
323786,7,2714,마들,DAY,UP,0,7266,1900-01-01 18:29:10,18:29:40,온수,도봉산
337273,7,2727,군자(능동),DAY,UP,0,7276,1900-01-01 18:29:10,18:29:50,온수,장암
348712,7,2738,총신대입구(이수),DAY,UP,0,7288,1900-01-01 18:29:10,18:29:50,온수,도봉산
357353,7,2746,대림,END,UP,0,7242,1900-01-01 18:29:20,18:29:50,석남,도봉산
357672,7,2746,대림,SAT,UP,0,7242,1900-01-01 18:29:20,18:29:50,석남,도봉산
359095,7,2748,가산디지털단지,DAY,UP,0,7302,1900-01-01 18:29:20,18:30:00,석남,도봉산
330341,7,2720,먹골,END,UP,0,7226,1900-01-01 18:29:30,18:30:00,석남,도봉산
330661,7,2720,먹골,SAT,UP,0,7226,1900-01-01 18:29:30,18:30:00,석남,도봉산
360459,7,2749,철산,END,UP,0,7244,1900-01-01 18:29:30,18:30:00,온수,장암
360778,7,2749,철산,SAT,UP,0,7244,1900-01-01 18:29:30,18:30:00,온수,장암
364164,7,3753,까치울,DAY,UP,0,7310,1900-01-01 18:29:30,18:30:00,석남,도봉산
367341,7,3758,상동,END,UP,0,7250,1900-01-01 18:29:30,18:30:00,석남,도봉산
367511,7,3758,상동,SAT,UP,0,7250,1900-01-01 18:29:30,18:30:00,석남,도봉산
323087,7,2713,수락산,END,UP,0,7222,1900-01-01 18:29:40,18:30:10,석남,도봉산
323406,7,2713,수락산,SAT,UP,0,7222,1900-01-01 18:29:40,18:30:10,석남,도봉산
337609,7,2727,군자(능동),END,UP,0,7230,1900-01-01 18:29:40,18:30:20,석남,도봉산
337929,7,2727,군자(능동),SAT,UP,0,7230,1900-01-01 18:29:40,18:30:20,석남,도봉산
360131,7,2749,철산,DAY,UP,0,7304,1900-01-01 18:29:40,18:30:20,온수,도봉산
326193,7,2716,중계,END,UP,0,7224,1900-01-01 18:29:50,18:30:20,온수,장암
326512,7,2716,중계,SAT,UP,0,7224,1900-01-01 18:29:50,18:30:20,온수,장암
368352,7,3760,굴포천,DAY,UP,0,7316,1900-01-01 18:29:50,18:30:20,석남,도봉산
328964,7,2719,태릉입구,DAY,UP,0,7270,1900-01-01 18:30:00,18:30:40,온수,장암
343514,7,2733,학동,DAY,UP,0,7282,1900-01-01 18:30:00,18:30:30,석남,도봉산
352867,7,2742,장승배기,DAY,UP,0,7294,1900-01-01 18:30:00,18:30:30,온수,도봉산
355984,7,2745,신풍,DAY,UP,0,7298,1900-01-01 18:30:00,18:30:40,석남,장암
366557,7,3757,부천시청,DAY,UP,0,7314,1900-01-01 18:30:00,18:30:30,석남,도봉산
333456,7,2723,면목,END,UP,0,7228,1900-01-01 18:30:10,18:30:40,온수,장암
333776,7,2723,면목,SAT,UP,0,7228,1900-01-01 18:30:10,18:30:40,온수,장암
334158,7,2724,사가정,DAY,UP,0,7274,1900-01-01 18:30:10,18:30:40,온수,도봉산
345591,7,2735,반포,DAY,UP,0,7284,1900-01-01 18:30:10,18:30:40,온수,장암
325857,7,2716,중계,DAY,UP,0,7268,1900-01-01 18:30:20,18:30:50,석남,도봉산
343849,7,2733,학동,END,UP,0,7234,1900-01-01 18:30:20,18:30:50,석남,도봉산
344169,7,2733,학동,SAT,UP,0,7234,1900-01-01 18:30:20,18:30:50,석남,도봉산
357024,7,2746,대림,DAY,UP,0,7300,1900-01-01 18:30:20,18:31:00,온수,도봉산
369549,7,3762,산곡,DAY,UP,0,7318,1900-01-01 18:30:30,18:31:00,석남,장암
338312,7,2728,어린이대공원(세종대),DAY,UP,0,7278,1900-01-01 18:30:40,18:31:20,석남,도봉산
349751,7,2739,남성,DAY,UP,0,7290,1900-01-01 18:30:40,18:31:20,온수,장암
350790,7,2740,숭실대입구(살피재),DAY,UP,0,7292,1900-01-01 18:30:40,18:31:10,석남,도봉산
353199,7,2742,장승배기,END,UP,0,7240,1900-01-01 18:30:40,18:31:10,온수,장암
353519,7,2742,장승배기,SAT,UP,0,7240,1900-01-01 18:30:40,18:31:10,온수,장암
353906,7,2743,신대방삼거리,DAY,UP,0,7296,1900-01-01 18:30:40,18:31:10,온수,도봉산
341494,7,2731,청담,DAY,UP,0,7702,1900-01-01 18:30:50,18:31:30,온수,도봉산
350084,7,2739,남성,END,UP,0,7238,1900-01-01 18:30:50,18:31:20,석남,도봉산
350404,7,2739,남성,SAT,UP,0,7238,1900-01-01 18:30:50,18:31:20,석남,도봉산
361167,7,2750,광명사거리,DAY,UP,0,7306,1900-01-01 18:30:50,18:31:20,석남,장암
321211,7,2711,장암,END,UP,0,7220,1900-01-01 18:31:00,,온수,장암
321365,7,2711,장암,SAT,UP,0,7220,1900-01-01 18:31:00,,온수,장암
331043,7,2721,중화,DAY,UP,0,7272,1900-01-01 18:31:00,18:31:30,석남,도봉산
346630,7,2736,고속터미널,DAY,UP,0,7286,1900-01-01 18:31:00,18:31:40,석남,도봉산
329302,7,2719,태릉입구,END,UP,0,7226,1900-01-01 18:31:10,18:31:40,석남,도봉산
329623,7,2719,태릉입구,SAT,UP,0,7226,1900-01-01 18:31:10,18:31:40,석남,도봉산
336235,7,2726,중곡,DAY,UP,0,7276,1900-01-01 18:31:10,18:31:40,온수,장암
366743,7,3757,부천시청,END,UP,0,7250,1900-01-01 18:31:10,18:31:40,석남,도봉산
366913,7,3757,부천시청,SAT,UP,0,7250,1900-01-01 18:31:10,18:31:40,석남,도봉산
346964,7,2736,고속터미널,END,UP,0,7236,1900-01-01 18:31:20,18:32:00,온수,장암
347284,7,2736,고속터미널,SAT,UP,0,7236,1900-01-01 18:31:20,18:32:00,온수,장암
347670,7,2737,내방,DAY,UP,0,7288,1900-01-01 18:31:20,18:32:00,온수,도봉산
358060,7,2747,남구로,DAY,UP,0,7302,1900-01-01 18:31:20,18:31:50,석남,도봉산
362530,7,2751,천왕,END,UP,0,7246,1900-01-01 18:31:20,18:31:40,석남,도봉산
362849,7,2751,천왕,SAT,UP,0,7246,1900-01-01 18:31:20,18:31:40,석남,도봉산
367754,7,3759,삼산체육관,DAY,UP,0,7316,1900-01-01 18:31:30,18:32:00,석남,도봉산
322751,7,2713,수락산,DAY,UP,0,7266,1900-01-01 18:31:40,18:32:10,온수,도봉산
325158,7,2715,노원,END,UP,0,7224,1900-01-01 18:31:40,18:32:10,온수,장암
325477,7,2715,노원,SAT,UP,0,7224,1900-01-01 18:31:40,18:32:10,온수,장암
327928,7,2718,공릉(서울산업대입구),DAY,UP,0,7270,1900-01-01 18:31:40,18:32:10,온수,장암
336571,7,2726,중곡,END,UP,0,7230,1900-01-01 18:31:40,18:32:10,석남,도봉산
336891,7,2726,중곡,SAT,UP,0,7230,1900-01-01 18:31:40,18:32:10,석남,도봉산
342476,7,2732,강남구청,DAY,UP,0,7282,1900-01-01 18:31:40,18:32:20,석남,도봉산
332418,7,2722,상봉,END,UP,0,7228,1900-01-01 18:31:50,18:32:20,온수,장암
332738,7,2722,상봉,SAT,UP,0,7228,1900-01-01 18:31:50,18:32:20,온수,장암
333120,7,2723,면목,DAY,UP,0,7274,1900-01-01 18:31:50,18:32:20,온수,도봉산
344553,7,2734,논현,DAY,UP,0,7284,1900-01-01 18:31:50,18:32:20,온수,장암
356316,7,2745,신풍,END,UP,0,7242,1900-01-01 18:31:50,18:32:20,석남,도봉산
356637,7,2745,신풍,SAT,UP,0,7242,1900-01-01 18:31:50,18:32:20,석남,도봉산
362203,7,2751,천왕,DAY,UP,0,7308,1900-01-01 18:31:50,18:32:20,온수,도봉산
365959,7,3756,신중동,DAY,UP,0,7314,1900-01-01 18:31:50,18:32:20,석남,도봉산
342811,7,2732,강남구청,END,UP,0,7234,1900-01-01 18:32:00,18:32:30,석남,도봉산
343131,7,2732,강남구청,SAT,UP,0,7234,1900-01-01 18:32:00,18:32:30,석남,도봉산
351829,7,2741,상도(중앙대앞),DAY,UP,0,7294,1900-01-01 18:32:00,18:32:30,온수,도봉산
354945,7,2744,보라매,DAY,UP,0,7298,1900-01-01 18:32:00,18:32:30,석남,장암
359424,7,2748,가산디지털단지,END,UP,0,7244,1900-01-01 18:32:00,18:32:30,온수,장암
359743,7,2748,가산디지털단지,SAT,UP,0,7244,1900-01-01 18:32:00,18:32:30,온수,장암
324822,7,2715,노원,DAY,UP,0,7268,1900-01-01 18:32:10,18:32:40,석남,도봉산
339689,7,2729,건대입구,END,UP,0,7232,1900-01-01 18:32:20,18:33:00,온수,장암
340011,7,2729,건대입구,SAT,UP,0,7232,1900-01-01 18:32:20,18:33:00,온수,장암
359096,7,2748,가산디지털단지,DAY,UP,0,7304,1900-01-01 18:32:20,18:33:00,온수,도봉산
322052,7,2712,도봉산,END,UP,0,7222,1900-01-01 18:32:30,,석남,도봉산
322371,7,2712,도봉산,SAT,UP,0,7222,1900-01-01 18:32:30,,석남,도봉산
339352,7,2729,건대입구,DAY,UP,0,7280,1900-01-01 18:32:30,18:33:10,온수,도봉산
363252,7,2752,온수,DAY,UP,0,7310,1900-01-01 18:32:30,18:33:00,석남,도봉산
328264,7,2718,공릉(서울산업대입구),END,UP,0,7226,1900-01-01 18:32:40,18:33:10,석남,도봉산
328583,7,2718,공릉(서울산업대입구),SAT,UP,0,7226,1900-01-01 18:32:40,18:33:10,석남,도봉산
337274,7,2727,군자(능동),DAY,UP,0,7278,1900-01-01 18:32:40,18:33:20,석남,도봉산
348713,7,2738,총신대입구(이수),DAY,UP,0,7290,1900-01-01 18:32:40,18:33:20,온수,장암
349046,7,2738,총신대입구(이수),END,UP,0,7238,1900-01-01 18:32:40,18:33:20,석남,도봉산
349366,7,2738,총신대입구(이수),SAT,UP,0,7238,1900-01-01 18:32:40,18:33:20,석남,도봉산
352161,7,2741,상도(중앙대앞),END,UP,0,7240,1900-01-01 18:32:40,18:33:10,온수,장암
352481,7,2741,상도(중앙대앞),SAT,UP,0,7240,1900-01-01 18:32:40,18:33:10,온수,장암
330005,7,2720,먹골,DAY,UP,0,7272,1900-01-01 18:32:50,18:33:20,석남,도봉산
335197,7,2725,용마산,DAY,UP,0,7276,1900-01-01 18:33:00,18:33:30,온수,장암
352868,7,2742,장승배기,DAY,UP,0,7296,1900-01-01 18:33:00,18:33:30,온수,도봉산
355985,7,2745,신풍,DAY,UP,0,7300,1900-01-01 18:33:00,18:33:40,온수,도봉산
366145,7,3756,신중동,END,UP,0,7250,1900-01-01 18:33:00,18:33:30,석남,도봉산
366315,7,3756,신중동,SAT,UP,0,7250,1900-01-01 18:33:00,18:33:30,석남,도봉산
368951,7,3761,부평구청,DAY,UP,0,7318,1900-01-01 18:33:00,18:33:30,석남,장암
345592,7,2735,반포,DAY,UP,0,7286,1900-01-01 18:33:10,18:33:40,석남,도봉산
360132,7,2749,철산,DAY,UP,0,7306,1900-01-01 18:33:10,18:33:50,석남,장암
357025,7,2746,대림,DAY,UP,0,7302,1900-01-01 18:33:20,18:34:00,석남,도봉산
367156,7,3758,상동,DAY,UP,0,7316,1900-01-01 18:33:20,18:33:50,석남,도봉산
332082,7,2722,상봉,DAY,UP,0,7274,1900-01-01 18:33:30,18:34:10,온수,도봉산
335533,7,2725,용마산,END,UP,0,7230,1900-01-01 18:33:30,18:33:50,석남,도봉산
335853,7,2725,용마산,SAT,UP,0,7230,1900-01-01 18:33:30,18:33:50,석남,도봉산
345926,7,2735,반포,END,UP,0,7236,1900-01-01 18:33:30,18:33:50,온수,장암
346246,7,2735,반포,SAT,UP,0,7236,1900-01-01 18:33:30,18:33:50,온수,장암
324123,7,2714,마들,END,UP,0,7224,1900-01-01 18:33:40,18:34:10,온수,장암
324442,7,2714,마들,SAT,UP,0,7224,1900-01-01 18:33:40,18:34:10,온수,장암
326893,7,2717,하계,DAY,UP,0,7270,1900-01-01 18:33:40,18:34:10,온수,장암
343515,7,2733,학동,DAY,UP,0,7284,1900-01-01 18:33:40,18:34:10,온수,장암
349752,7,2739,남성,DAY,UP,0,7292,1900-01-01 18:33:40,18:34:20,석남,도봉산
350791,7,2740,숭실대입구(살피재),DAY,UP,0,7294,1900-01-01 18:33:40,18:34:10,온수,도봉산
353907,7,2743,신대방삼거리,DAY,UP,0,7298,1900-01-01 18:33:40,18:34:20,석남,장암
355276,7,2744,보라매,END,UP,0,7242,1900-01-01 18:33:40,18:34:10,석남,도봉산
355596,7,2744,보라매,SAT,UP,0,7242,1900-01-01 18:33:40,18:34:10,석남,도봉산
361495,7,2750,광명사거리,END,UP,0,7246,1900-01-01 18:33:40,18:34:10,석남,도봉산
361814,7,2750,광명사거리,SAT,UP,0,7246,1900-01-01 18:33:40,18:34:10,석남,도봉산
365361,7,3755,춘의,DAY,UP,0,7314,1900-01-01 18:33:40,18:34:10,석남,도봉산
341434,7,2731,청담,DAY,UP,0,7282,1900-01-01 18:33:50,18:34:30,석남,도봉산
358389,7,2747,남구로,END,UP,0,7244,1900-01-01 18:33:50,18:34:20,온수,장암
358708,7,2747,남구로,SAT,UP,0,7244,1900-01-01 18:33:50,18:34:20,온수,장암
321057,7,2711,장암,DAY,UP,0,7264,1900-01-01 18:34:00,,온수,장암
341771,7,2731,청담,END,UP,0,7234,1900-01-01 18:34:00,18:34:30,석남,도봉산
342093,7,2731,청담,SAT,UP,0,7234,1900-01-01 18:34:00,18:34:30,석남,도봉산
323787,7,2714,마들,DAY,UP,0,7268,1900-01-01 18:34:10,18:34:40,석남,도봉산
331380,7,2721,중화,END,UP,0,7228,1900-01-01 18:34:10,18:34:40,온수,장암
331700,7,2721,중화,SAT,UP,0,7228,1900-01-01 18:34:10,18:34:40,온수,장암
338648,7,2728,어린이대공원(세종대),END,UP,0,7232,1900-01-01 18:34:20,18:34:50,온수,장암
338968,7,2728,어린이대공원(세종대),SAT,UP,0,7232,1900-01-01 18:34:20,18:34:50,온수,장암
351123,7,2740,숭실대입구(살피재),END,UP,0,7240,1900-01-01 18:34:20,18:34:50,온수,장암
351443,7,2740,숭실대입구(살피재),SAT,UP,0,7240,1900-01-01 18:34:20,18:34:50,온수,장암
358061,7,2747,남구로,DAY,UP,0,7304,1900-01-01 18:34:20,18:34:50,온수,도봉산
361168,7,2750,광명사거리,DAY,UP,0,7308,1900-01-01 18:34:20,18:34:50,온수,도봉산
321716,7,2712,도봉산,DAY,UP,0,7266,1900-01-01 18:34:30,,온수,도봉산
328965,7,2719,태릉입구,DAY,UP,0,7272,1900-01-01 18:34:30,18:35:10,석남,도봉산
338313,7,2728,어린이대공원(세종대),DAY,UP,0,7280,1900-01-01 18:34:30,18:35:10,온수,도봉산
346631,7,2736,고속터미널,DAY,UP,0,7288,1900-01-01 18:34:30,18:35:10,온수,도봉산
369734,7,3762,산곡,END,UP,0,7254,1900-01-01 18:34:30,18:35:00,석남,도봉산
