고유번호,호선,역사코드,역사명,주중주말,방향,급행여부,열차코드,열차도착시간,열차출발시간,출발역,도착역
420547,9,4136,올림픽공원,DAY,DOWN,1,E9717,1900-01-01 22:59:10,22:59:40,중앙보훈병원,김포공항
403940,9,4117,노량진,END,DOWN,0,C9189,1900-01-01 22:59:20,22:59:50,중앙보훈병원,개화
404318,9,4117,노량진,SAT,DOWN,0,C9189,1900-01-01 22:59:20,22:59:50,중앙보훈병원,개화
390349,9,4102,김포공항,DAY,DOWN,0,C9225,1900-01-01 22:59:25,22:59:55,중앙보훈병원,개화
398457,9,4111,신목동,DAY,DOWN,0,C9229,1900-01-01 22:59:35,23:00:00,중앙보훈병원,개화
398686,9,4111,신목동,END,DOWN,0,C9187,1900-01-01 22:59:35,23:00:00,중앙보훈병원,개화
398880,9,4111,신목동,SAT,DOWN,0,C9187,1900-01-01 22:59:35,23:00:00,중앙보훈병원,개화
402841,9,4116,샛강,DAY,DOWN,0,C9231,1900-01-01 22:59:35,23:00:00,중앙보훈병원,개화
410390,9,4125,신논현,DAY,DOWN,0,C9235,1900-01-01 22:59:50,23:00:20,중앙보훈병원,개화
413738,9,4128,삼성중앙,END,DOWN,0,C9193,1900-01-01 23:00:00,23:00:25,중앙보훈병원,개화
413932,9,4128,삼성중앙,SAT,DOWN,0,C9193,1900-01-01 23:00:00,23:00:25,중앙보훈병원,개화
390580,9,4102,김포공항,DAY,UP,0,C9220,1900-01-01 21:00:00,21:00:30,개화,중앙보훈병원
420777,9,4136,올림픽공원,DAY,UP,1,E9696,1900-01-01 21:00:10,21:00:40,김포공항,중앙보훈병원
394954,9,4107,가양,DAY,UP,0,C9218,1900-01-01 21:00:15,21:02:50,개화,중앙보훈병원
414498,9,4129,봉은사,DAY,UP,1,E9698,1900-01-01 21:00:20,21:00:50,김포공항,중앙보훈병원
406734,9,4120,동작,END,UP,1,E9666,1900-01-01 21:00:35,21:01:05,김포공항,중앙보훈병원
407114,9,4120,동작,SAT,UP,1,E9666,1900-01-01 21:00:35,21:01:05,김포공항,중앙보훈병원
419901,9,4135,한성백제,DAY,UP,0,C9206,1900-01-01 21:00:35,21:01:00,개화,중앙보훈병원
394402,9,4106,양천향교,END,UP,0,C9178,1900-01-01 21:00:50,21:01:15,개화,중앙보훈병원
394596,9,4106,양천향교,SAT,UP,0,C9178,1900-01-01 21:00:50,21:01:15,개화,중앙보훈병원
393587,9,4105,마곡나루,END,UP,1,E9670,1900-01-01 21:01:05,21:01:35,김포공항,중앙보훈병원
393964,9,4105,마곡나루,SAT,UP,1,E9670,1900-01-01 21:01:05,21:01:35,김포공항,중앙보훈병원
400471,9,4113,당산,END,UP,1,E9668,1900-01-01 21:01:15,21:01:45,김포공항,중앙보훈병원
400849,9,4113,당산,SAT,UP,1,E9668,1900-01-01 21:01:15,21:01:45,김포공항,중앙보훈병원
395076,9,4107,가양,DAY,UP,1,E9704,1900-01-01 21:01:20,21:01:50,김포공항,중앙보훈병원
403158,9,4116,샛강,END,UP,0,C9174,1900-01-01 21:01:20,21:01:45,개화,중앙보훈병원
403352,9,4116,샛강,SAT,UP,0,C9174,1900-01-01 21:01:20,21:01:45,개화,중앙보훈병원
411748,9,4126,언주,DAY,UP,0,C9210,1900-01-01 21:01:20,21:01:45,개화,중앙보훈병원
398774,9,4111,신목동,END,UP,0,C9176,1900-01-01 21:01:35,21:02:00,개화,중앙보훈병원
398968,9,4111,신목동,SAT,UP,0,C9176,1900-01-01 21:01:35,21:02:00,개화,중앙보훈병원
414883,9,4129,봉은사,END,UP,1,E9664,1900-01-01 21:01:40,21:02:10,김포공항,중앙보훈병원
415261,9,4129,봉은사,SAT,UP,1,E9664,1900-01-01 21:01:40,21:02:10,김포공항,중앙보훈병원
416739,9,4131,삼전,DAY,UP,0,C9208,1900-01-01 21:01:45,21:02:10,개화,중앙보훈병원
411950,9,4126,언주,END,UP,0,C9170,1900-01-01 21:01:50,21:02:15,개화,중앙보훈병원
412144,9,4126,언주,SAT,UP,0,C9170,1900-01-01 21:01:50,21:02:15,개화,중앙보훈병원
399210,9,4112,선유도,DAY,UP,0,C9216,1900-01-01 21:01:55,21:02:20,개화,중앙보훈병원
403710,9,4117,노량진,DAY,UP,0,C9214,1900-01-01 21:01:55,21:02:25,개화,중앙보훈병원
391695,9,4103,공항시장,DAY,UP,0,C9220,1900-01-01 21:02:00,21:02:25,개화,중앙보훈병원
420103,9,4135,한성백제,END,UP,0,C9166,1900-01-01 21:02:00,21:02:25,개화,중앙보훈병원
420298,9,4135,한성백제,SAT,UP,0,C9166,1900-01-01 21:02:00,21:02:25,개화,중앙보훈병원
407352,9,4121,구반포,DAY,UP,0,C9212,1900-01-01 21:02:05,21:02:30,개화,중앙보훈병원
421163,9,4136,올림픽공원,END,UP,1,E9662,1900-01-01 21:02:05,21:02:35,김포공항,중앙보훈병원
421542,9,4136,올림픽공원,SAT,UP,1,E9662,1900-01-01 21:02:05,21:02:35,김포공항,중앙보훈병원
401956,9,4115,여의도,DAY,UP,1,E9702,1900-01-01 21:02:15,21:02:45,김포공항,중앙보훈병원
416943,9,4131,삼전,END,UP,0,C9168,1900-01-01 21:02:25,21:02:50,개화,중앙보훈병원
417139,9,4131,삼전,SAT,UP,0,C9168,1900-01-01 21:02:25,21:02:50,개화,중앙보훈병원
408865,9,4123,고속터미널,DAY,UP,1,E9700,1900-01-01 21:02:35,21:03:05,김포공항,중앙보훈병원
415736,9,4130,종합운동장,DAY,UP,1,E9698,1900-01-01 21:02:55,21:03:25,김포공항,중앙보훈병원
420657,9,4136,올림픽공원,DAY,UP,0,C9206,1900-01-01 21:03:05,21:03:35,개화,중앙보훈병원
395363,9,4107,가양,END,UP,0,C9178,1900-01-01 21:03:10,21:05:40,개화,중앙보훈병원
395740,9,4107,가양,SAT,UP,0,C9178,1900-01-01 21:03:10,21:05:40,개화,중앙보훈병원
412502,9,4127,선정릉,DAY,UP,0,C9210,1900-01-01 21:03:10,21:03:40,개화,중앙보훈병원
407554,9,4121,구반포,END,UP,0,C9172,1900-01-01 21:03:20,21:03:45,개화,중앙보훈병원
407748,9,4121,구반포,SAT,UP,0,C9172,1900-01-01 21:03:20,21:03:45,개화,중앙보훈병원
390988,9,4102,김포공항,END,UP,0,C9180,1900-01-01 21:03:30,21:04:00,개화,중앙보훈병원
391364,9,4102,김포공항,SAT,UP,0,C9180,1900-01-01 21:03:30,21:04:00,개화,중앙보훈병원
412912,9,4127,선정릉,END,UP,0,C9170,1900-01-01 21:03:35,21:04:05,개화,중앙보훈병원
413290,9,4127,선정릉,SAT,UP,0,C9170,1900-01-01 21:03:35,21:04:05,개화,중앙보훈병원
392329,9,4104,신방화,DAY,UP,0,C9220,1900-01-01 21:03:40,21:04:05,개화,중앙보훈병원
404120,9,4117,노량진,END,UP,0,C9174,1900-01-01 21:03:40,21:04:10,개화,중앙보훈병원
404498,9,4117,노량진,SAT,UP,0,C9174,1900-01-01 21:03:40,21:04:10,개화,중앙보훈병원
417382,9,4132,석촌고분,DAY,UP,0,C9208,1900-01-01 21:03:40,21:04:05,개화,중앙보훈병원
399412,9,4112,선유도,END,UP,0,C9176,1900-01-01 21:03:45,21:04:10,개화,중앙보훈병원
399606,9,4112,선유도,SAT,UP,0,C9176,1900-01-01 21:03:45,21:04:10,개화,중앙보훈병원
407990,9,4122,신반포,DAY,UP,0,C9212,1900-01-01 21:03:55,21:04:20,개화,중앙보훈병원
409250,9,4123,고속터미널,END,UP,1,E9666,1900-01-01 21:03:55,21:04:25,김포공항,중앙보훈병원
409628,9,4123,고속터미널,SAT,UP,1,E9666,1900-01-01 21:03:55,21:04:25,김포공항,중앙보훈병원
399964,9,4113,당산,DAY,UP,0,C9216,1900-01-01 21:04:00,21:04:30,개화,중앙보훈병원
404832,9,4118,노들,DAY,UP,0,C9214,1900-01-01 21:04:05,21:04:30,개화,중앙보훈병원
416121,9,4130,종합운동장,END,UP,1,E9664,1900-01-01 21:04:15,21:04:45,김포공항,중앙보훈병원
416499,9,4130,종합운동장,SAT,UP,1,E9664,1900-01-01 21:04:15,21:04:45,김포공항,중앙보훈병원
422657,9,4138,중앙보훈병원,DAY,UP,1,E9696,1900-01-01 21:04:15,,김포공항,중앙보훈병원
395460,9,4107,가양,END,UP,1,E9670,1900-01-01 21:04:20,21:04:50,김포공항,중앙보훈병원
395837,9,4107,가양,SAT,UP,1,E9670,1900-01-01 21:04:20,21:04:50,김포공항,중앙보훈병원
396072,9,4108,증미,DAY,UP,0,C9218,1900-01-01 21:04:25,21:04:50,개화,중앙보훈병원
402341,9,4115,여의도,END,UP,1,E9668,1900-01-01 21:04:30,21:05:00,김포공항,중앙보훈병원
402719,9,4115,여의도,SAT,UP,1,E9668,1900-01-01 21:04:30,21:05:00,김포공항,중앙보훈병원
417584,9,4132,석촌고분,END,UP,0,C9168,1900-01-01 21:04:30,21:04:55,개화,중앙보훈병원
417779,9,4132,석촌고분,SAT,UP,0,C9168,1900-01-01 21:04:30,21:04:55,개화,중앙보훈병원
421067,9,4136,올림픽공원,END,UP,0,C9166,1900-01-01 21:04:45,21:05:15,개화,중앙보훈병원
421446,9,4136,올림픽공원,SAT,UP,0,C9166,1900-01-01 21:04:45,21:05:15,개화,중앙보훈병원
408192,9,4122,신반포,END,UP,0,C9172,1900-01-01 21:05:00,21:05:25,개화,중앙보훈병원
408386,9,4122,신반포,SAT,UP,0,C9172,1900-01-01 21:05:00,21:05:25,개화,중앙보훈병원
421781,9,4137,둔촌오륜,DAY,UP,0,C9206,1900-01-01 21:05:15,21:05:40,개화,중앙보훈병원
397575,9,4110,염창,DAY,UP,1,E9704,1900-01-01 21:05:20,21:05:50,김포공항,중앙보훈병원
413624,9,4128,삼성중앙,DAY,UP,0,C9210,1900-01-01 21:05:20,21:05:45,개화,중앙보훈병원
391896,9,4103,공항시장,END,UP,0,C9180,1900-01-01 21:05:25,21:05:50,개화,중앙보훈병원
392089,9,4103,공항시장,SAT,UP,0,C9180,1900-01-01 21:05:25,21:05:50,개화,중앙보훈병원
403832,9,4117,노량진,DAY,UP,1,E9702,1900-01-01 21:05:25,21:05:55,김포공항,중앙보훈병원
418138,9,4133,석촌,DAY,UP,0,C9208,1900-01-01 21:05:30,21:06:00,개화,중앙보훈병원
410743,9,4125,신논현,DAY,UP,1,E9700,1900-01-01 21:05:45,21:06:15,김포공항,중앙보훈병원
413826,9,4128,삼성중앙,END,UP,0,C9170,1900-01-01 21:05:45,21:06:10,개화,중앙보훈병원
414020,9,4128,삼성중앙,SAT,UP,0,C9170,1900-01-01 21:05:45,21:06:10,개화,중앙보훈병원
405034,9,4118,노들,END,UP,0,C9174,1900-01-01 21:05:50,21:06:15,개화,중앙보훈병원
405228,9,4118,노들,SAT,UP,0,C9174,1900-01-01 21:05:50,21:06:15,개화,중앙보훈병원
393082,9,4105,마곡나루,DAY,UP,0,C9220,1900-01-01 21:05:55,21:06:25,개화,중앙보훈병원
400374,9,4113,당산,END,UP,0,C9176,1900-01-01 21:05:55,21:06:25,개화,중앙보훈병원
400752,9,4113,당산,SAT,UP,0,C9176,1900-01-01 21:05:55,21:06:25,개화,중앙보훈병원
408744,9,4123,고속터미널,DAY,UP,0,C9212,1900-01-01 21:05:55,21:06:25,개화,중앙보훈병원
405470,9,4119,흑석,DAY,UP,0,C9214,1900-01-01 21:06:10,21:06:35,개화,중앙보훈병원
396704,9,4109,등촌,DAY,UP,0,C9218,1900-01-01 21:06:25,21:06:50,개화,중앙보훈병원
401085,9,4114,국회의사당,DAY,UP,0,C9216,1900-01-01 21:06:30,21:06:55,개화,중앙보훈병원
423043,9,4138,중앙보훈병원,END,UP,1,E9662,1900-01-01 21:06:30,,김포공항,중앙보훈병원
423422,9,4138,중앙보훈병원,SAT,UP,1,E9662,1900-01-01 21:06:30,,김포공항,중앙보훈병원
418548,9,4133,석촌,END,UP,0,C9168,1900-01-01 21:06:35,21:07:05,개화,중앙보훈병원
418927,9,4133,석촌,SAT,UP,0,C9168,1900-01-01 21:06:35,21:07:05,개화,중앙보훈병원
409154,9,4123,고속터미널,END,UP,0,C9172,1900-01-01 21:06:50,21:07:20,개화,중앙보훈병원
409532,9,4123,고속터미널,SAT,UP,0,C9172,1900-01-01 21:06:50,21:07:20,개화,중앙보훈병원
396272,9,4108,증미,END,UP,0,C9178,1900-01-01 21:06:55,21:07:20,개화,중앙보훈병원
396464,9,4108,증미,SAT,UP,0,C9178,1900-01-01 21:06:55,21:07:20,개화,중앙보훈병원
411130,9,4125,신논현,END,UP,1,E9666,1900-01-01 21:07:05,21:07:35,김포공항,중앙보훈병원
411510,9,4125,신논현,SAT,UP,1,E9666,1900-01-01 21:07:05,21:07:35,김포공항,중앙보훈병원
418258,9,4133,석촌,DAY,UP,1,E9698,1900-01-01 21:07:05,21:07:35,김포공항,중앙보훈병원
421983,9,4137,둔촌오륜,END,UP,0,C9166,1900-01-01 21:07:05,21:07:30,개화,중앙보훈병원
422178,9,4137,둔촌오륜,SAT,UP,0,C9166,1900-01-01 21:07:05,21:07:30,개화,중앙보훈병원
392530,9,4104,신방화,END,UP,0,C9180,1900-01-01 21:07:20,21:07:45,개화,중앙보훈병원
392723,9,4104,신방화,SAT,UP,0,C9180,1900-01-01 21:07:20,21:07:45,개화,중앙보훈병원
414378,9,4129,봉은사,DAY,UP,0,C9210,1900-01-01 21:07:20,21:07:50,개화,중앙보훈병원
404217,9,4117,노량진,END,UP,1,E9668,1900-01-01 21:07:25,21:07:55,김포공항,중앙보훈병원
404595,9,4117,노량진,SAT,UP,1,E9668,1900-01-01 21:07:25,21:07:55,김포공항,중앙보훈병원
419262,9,4134,송파나루,DAY,UP,0,C9208,1900-01-01 21:07:35,21:10:10,개화,중앙보훈병원
405672,9,4119,흑석,END,UP,0,C9174,1900-01-01 21:07:50,21:08:15,개화,중앙보훈병원
405866,9,4119,흑석,SAT,UP,0,C9174,1900-01-01 21:07:50,21:08:15,개화,중앙보훈병원
414788,9,4129,봉은사,END,UP,0,C9170,1900-01-01 21:07:50,21:08:20,개화,중앙보훈병원
415166,9,4129,봉은사,SAT,UP,0,C9170,1900-01-01 21:07:50,21:08:20,개화,중앙보훈병원
422537,9,4138,중앙보훈병원,DAY,UP,0,C9206,1900-01-01 21:08:00,,개화,중앙보훈병원
397959,9,4110,염창,END,UP,1,E9670,1900-01-01 21:08:15,21:08:45,김포공항,중앙보훈병원
398336,9,4110,염창,SAT,UP,1,E9670,1900-01-01 21:08:15,21:08:45,김포공항,중앙보훈병원
401285,9,4114,국회의사당,END,UP,0,C9176,1900-01-01 21:08:15,21:08:40,개화,중앙보훈병원
401477,9,4114,국회의사당,SAT,UP,0,C9176,1900-01-01 21:08:15,21:08:40,개화,중앙보훈병원
409866,9,4124,사평,DAY,UP,0,C9212,1900-01-01 21:08:15,21:08:40,개화,중앙보훈병원
397454,9,4110,염창,DAY,UP,0,C9218,1900-01-01 21:08:30,21:09:00,개화,중앙보훈병원
412623,9,4127,선정릉,DAY,UP,1,E9700,1900-01-01 21:08:30,21:09:00,김포공항,중앙보훈병원
401835,9,4115,여의도,DAY,UP,0,C9216,1900-01-01 21:08:35,21:09:05,개화,중앙보훈병원
418644,9,4133,석촌,END,UP,1,E9664,1900-01-01 21:08:40,21:09:10,김포공항,중앙보훈병원
419023,9,4133,석촌,SAT,UP,1,E9664,1900-01-01 21:08:40,21:09:10,김포공항,중앙보훈병원
393204,9,4105,마곡나루,DAY,UP,1,E9706,1900-01-01 21:08:45,21:09:15,김포공항,중앙보훈병원
394201,9,4106,양천향교,DAY,UP,0,C9220,1900-01-01 21:08:45,21:09:10,개화,중앙보훈병원
396904,9,4109,등촌,END,UP,0,C9178,1900-01-01 21:08:45,21:09:10,개화,중앙보훈병원
397096,9,4109,등촌,SAT,UP,0,C9178,1900-01-01 21:08:45,21:09:10,개화,중앙보훈병원
406226,9,4120,동작,DAY,UP,0,C9214,1900-01-01 21:08:50,21:11:25,개화,중앙보훈병원
419464,9,4134,송파나루,END,UP,0,C9168,1900-01-01 21:08:55,21:11:25,개화,중앙보훈병원
419659,9,4134,송파나루,SAT,UP,0,C9168,1900-01-01 21:08:55,21:11:25,개화,중앙보훈병원
410068,9,4124,사평,END,UP,0,C9172,1900-01-01 21:09:00,21:09:25,개화,중앙보훈병원
410262,9,4124,사평,SAT,UP,0,C9172,1900-01-01 21:09:00,21:09:25,개화,중앙보훈병원
393491,9,4105,마곡나루,END,UP,0,C9180,1900-01-01 21:09:20,21:09:50,개화,중앙보훈병원
393868,9,4105,마곡나루,SAT,UP,0,C9180,1900-01-01 21:09:20,21:09:50,개화,중앙보훈병원
400087,9,4113,당산,DAY,UP,1,E9704,1900-01-01 21:09:40,21:10:10,김포공항,중앙보훈병원
413008,9,4127,선정릉,END,UP,1,E9666,1900-01-01 21:09:50,21:10:20,김포공항,중앙보훈병원
413386,9,4127,선정릉,SAT,UP,1,E9666,1900-01-01 21:09:50,21:10:20,김포공항,중앙보훈병원
415616,9,4130,종합운동장,DAY,UP,0,C9210,1900-01-01 21:09:55,21:10:25,개화,중앙보훈병원
422947,9,4138,중앙보훈병원,END,UP,0,C9166,1900-01-01 21:09:55,,개화,중앙보훈병원
423326,9,4138,중앙보훈병원,SAT,UP,0,C9166,1900-01-01 21:09:55,,개화,중앙보훈병원
406348,9,4120,동작,DAY,UP,1,E9702,1900-01-01 21:10:05,21:10:35,김포공항,중앙보훈병원
402245,9,4115,여의도,END,UP,0,C9176,1900-01-01 21:10:10,21:10:40,개화,중앙보훈병원
402623,9,4115,여의도,SAT,UP,0,C9176,1900-01-01 21:10:10,21:10:40,개화,중앙보훈병원
406638,9,4120,동작,END,UP,0,C9174,1900-01-01 21:10:20,21:12:55,개화,중앙보훈병원
407018,9,4120,동작,SAT,UP,0,C9174,1900-01-01 21:10:20,21:12:55,개화,중앙보훈병원
410622,9,4125,신논현,DAY,UP,0,C9212,1900-01-01 21:10:20,21:10:50,개화,중앙보훈병원
416026,9,4130,종합운동장,END,UP,0,C9170,1900-01-01 21:10:25,21:10:55,개화,중앙보훈병원
416404,9,4130,종합운동장,SAT,UP,0,C9170,1900-01-01 21:10:25,21:10:55,개화,중앙보훈병원
398573,9,4111,신목동,DAY,UP,0,C9218,1900-01-01 21:10:35,21:11:00,개화,중앙보훈병원
397863,9,4110,염창,END,UP,0,C9178,1900-01-01 21:10:40,21:11:10,개화,중앙보훈병원
398240,9,4110,염창,SAT,UP,0,C9178,1900-01-01 21:10:40,21:11:10,개화,중앙보훈병원
402957,9,4116,샛강,DAY,UP,0,C9216,1900-01-01 21:10:40,21:11:05,개화,중앙보훈병원
411034,9,4125,신논현,END,UP,0,C9172,1900-01-01 21:10:55,21:11:25,개화,중앙보훈병원
411414,9,4125,신논현,SAT,UP,0,C9172,1900-01-01 21:10:55,21:11:25,개화,중앙보훈병원
390581,9,4102,김포공항,DAY,UP,0,C9222,1900-01-01 21:11:00,21:11:30,개화,중앙보훈병원
420778,9,4136,올림픽공원,DAY,UP,1,E9698,1900-01-01 21:11:10,21:11:40,김포공항,중앙보훈병원
394955,9,4107,가양,DAY,UP,0,C9220,1900-01-01 21:11:15,21:13:50,개화,중앙보훈병원
414499,9,4129,봉은사,DAY,UP,1,E9700,1900-01-01 21:11:20,21:11:50,김포공항,중앙보훈병원
406735,9,4120,동작,END,UP,1,E9668,1900-01-01 21:11:35,21:12:05,김포공항,중앙보훈병원
407115,9,4120,동작,SAT,UP,1,E9668,1900-01-01 21:11:35,21:12:05,김포공항,중앙보훈병원
419902,9,4135,한성백제,DAY,UP,0,C9208,1900-01-01 21:11:35,21:12:00,개화,중앙보훈병원
394403,9,4106,양천향교,END,UP,0,C9180,1900-01-01 21:11:50,21:12:15,개화,중앙보훈병원
394597,9,4106,양천향교,SAT,UP,0,C9180,1900-01-01 21:11:50,21:12:15,개화,중앙보훈병원
393588,9,4105,마곡나루,END,UP,1,E9672,1900-01-01 21:12:05,21:12:35,김포공항,중앙보훈병원
393965,9,4105,마곡나루,SAT,UP,1,E9672,1900-01-01 21:12:05,21:12:35,김포공항,중앙보훈병원
400472,9,4113,당산,END,UP,1,E9670,1900-01-01 21:12:15,21:12:45,김포공항,중앙보훈병원
400850,9,4113,당산,SAT,UP,1,E9670,1900-01-01 21:12:15,21:12:45,김포공항,중앙보훈병원
395077,9,4107,가양,DAY,UP,1,E9706,1900-01-01 21:12:20,21:12:50,김포공항,중앙보훈병원
403159,9,4116,샛강,END,UP,0,C9176,1900-01-01 21:12:20,21:12:45,개화,중앙보훈병원
403353,9,4116,샛강,SAT,UP,0,C9176,1900-01-01 21:12:20,21:12:45,개화,중앙보훈병원
411749,9,4126,언주,DAY,UP,0,C9212,1900-01-01 21:12:20,21:12:45,개화,중앙보훈병원
398775,9,4111,신목동,END,UP,0,C9178,1900-01-01 21:12:35,21:13:00,개화,중앙보훈병원
398969,9,4111,신목동,SAT,UP,0,C9178,1900-01-01 21:12:35,21:13:00,개화,중앙보훈병원
414884,9,4129,봉은사,END,UP,1,E9666,1900-01-01 21:12:40,21:13:10,김포공항,중앙보훈병원
415262,9,4129,봉은사,SAT,UP,1,E9666,1900-01-01 21:12:40,21:13:10,김포공항,중앙보훈병원
416740,9,4131,삼전,DAY,UP,0,C9210,1900-01-01 21:12:45,21:13:10,개화,중앙보훈병원
411951,9,4126,언주,END,UP,0,C9172,1900-01-01 21:12:50,21:13:15,개화,중앙보훈병원
412145,9,4126,언주,SAT,UP,0,C9172,1900-01-01 21:12:50,21:13:15,개화,중앙보훈병원
399211,9,4112,선유도,DAY,UP,0,C9218,1900-01-01 21:12:55,21:13:20,개화,중앙보훈병원
403711,9,4117,노량진,DAY,UP,0,C9216,1900-01-01 21:12:55,21:13:25,개화,중앙보훈병원
391696,9,4103,공항시장,DAY,UP,0,C9222,1900-01-01 21:13:00,21:13:25,개화,중앙보훈병원
420104,9,4135,한성백제,END,UP,0,C9168,1900-01-01 21:13:00,21:13:25,개화,중앙보훈병원
420299,9,4135,한성백제,SAT,UP,0,C9168,1900-01-01 21:13:00,21:13:25,개화,중앙보훈병원
407353,9,4121,구반포,DAY,UP,0,C9214,1900-01-01 21:13:05,21:13:30,개화,중앙보훈병원
421164,9,4136,올림픽공원,END,UP,1,E9664,1900-01-01 21:13:05,21:13:35,김포공항,중앙보훈병원
421543,9,4136,올림픽공원,SAT,UP,1,E9664,1900-01-01 21:13:05,21:13:35,김포공항,중앙보훈병원
401957,9,4115,여의도,DAY,UP,1,E9704,1900-01-01 21:13:15,21:13:45,김포공항,중앙보훈병원
416944,9,4131,삼전,END,UP,0,C9170,1900-01-01 21:13:25,21:13:50,개화,중앙보훈병원
417140,9,4131,삼전,SAT,UP,0,C9170,1900-01-01 21:13:25,21:13:50,개화,중앙보훈병원
408866,9,4123,고속터미널,DAY,UP,1,E9702,1900-01-01 21:13:35,21:14:05,김포공항,중앙보훈병원
415737,9,4130,종합운동장,DAY,UP,1,E9700,1900-01-01 21:13:55,21:14:25,김포공항,중앙보훈병원
420658,9,4136,올림픽공원,DAY,UP,0,C9208,1900-01-01 21:14:05,21:14:35,개화,중앙보훈병원
395364,9,4107,가양,END,UP,0,C9180,1900-01-01 21:14:10,21:16:40,개화,중앙보훈병원
395741,9,4107,가양,SAT,UP,0,C9180,1900-01-01 21:14:10,21:16:40,개화,중앙보훈병원
412503,9,4127,선정릉,DAY,UP,0,C9212,1900-01-01 21:14:10,21:14:40,개화,중앙보훈병원
407555,9,4121,구반포,END,UP,0,C9174,1900-01-01 21:14:20,21:14:45,개화,중앙보훈병원
407749,9,4121,구반포,SAT,UP,0,C9174,1900-01-01 21:14:20,21:14:45,개화,중앙보훈병원
390989,9,4102,김포공항,END,UP,0,C9182,1900-01-01 21:14:30,21:15:00,개화,중앙보훈병원
391365,9,4102,김포공항,SAT,UP,0,C9182,1900-01-01 21:14:30,21:15:00,개화,중앙보훈병원
412913,9,4127,선정릉,END,UP,0,C9172,1900-01-01 21:14:35,21:15:05,개화,중앙보훈병원
413291,9,4127,선정릉,SAT,UP,0,C9172,1900-01-01 21:14:35,21:15:05,개화,중앙보훈병원
392330,9,4104,신방화,DAY,UP,0,C9222,1900-01-01 21:14:40,21:15:05,개화,중앙보훈병원
404121,9,4117,노량진,END,UP,0,C9176,1900-01-01 21:14:40,21:15:10,개화,중앙보훈병원
404499,9,4117,노량진,SAT,UP,0,C9176,1900-01-01 21:14:40,21:15:10,개화,중앙보훈병원
417383,9,4132,석촌고분,DAY,UP,0,C9210,1900-01-01 21:14:40,21:15:05,개화,중앙보훈병원
399413,9,4112,선유도,END,UP,0,C9178,1900-01-01 21:14:45,21:15:10,개화,중앙보훈병원
399607,9,4112,선유도,SAT,UP,0,C9178,1900-01-01 21:14:45,21:15:10,개화,중앙보훈병원
407991,9,4122,신반포,DAY,UP,0,C9214,1900-01-01 21:14:55,21:15:20,개화,중앙보훈병원
409251,9,4123,고속터미널,END,UP,1,E9668,1900-01-01 21:14:55,21:15:25,김포공항,중앙보훈병원
409629,9,4123,고속터미널,SAT,UP,1,E9668,1900-01-01 21:14:55,21:15:25,김포공항,중앙보훈병원
399965,9,4113,당산,DAY,UP,0,C9218,1900-01-01 21:15:00,21:15:30,개화,중앙보훈병원
404833,9,4118,노들,DAY,UP,0,C9216,1900-01-01 21:15:05,21:15:30,개화,중앙보훈병원
416122,9,4130,종합운동장,END,UP,1,E9666,1900-01-01 21:15:15,21:15:45,김포공항,중앙보훈병원
416500,9,4130,종합운동장,SAT,UP,1,E9666,1900-01-01 21:15:15,21:15:45,김포공항,중앙보훈병원
422658,9,4138,중앙보훈병원,DAY,UP,1,E9698,1900-01-01 21:15:15,,김포공항,중앙보훈병원
395461,9,4107,가양,END,UP,1,E9672,1900-01-01 21:15:20,21:15:50,김포공항,중앙보훈병원
395838,9,4107,가양,SAT,UP,1,E9672,1900-01-01 21:15:20,21:15:50,김포공항,중앙보훈병원
396073,9,4108,증미,DAY,UP,0,C9220,1900-01-01 21:15:25,21:15:50,개화,중앙보훈병원
402342,9,4115,여의도,END,UP,1,E9670,1900-01-01 21:15:30,21:16:00,김포공항,중앙보훈병원
402720,9,4115,여의도,SAT,UP,1,E9670,1900-01-01 21:15:30,21:16:00,김포공항,중앙보훈병원
417585,9,4132,석촌고분,END,UP,0,C9170,1900-01-01 21:15:30,21:15:55,개화,중앙보훈병원
417780,9,4132,석촌고분,SAT,UP,0,C9170,1900-01-01 21:15:30,21:15:55,개화,중앙보훈병원
421068,9,4136,올림픽공원,END,UP,0,C9168,1900-01-01 21:15:45,21:16:15,개화,중앙보훈병원
421447,9,4136,올림픽공원,SAT,UP,0,C9168,1900-01-01 21:15:45,21:16:15,개화,중앙보훈병원
408193,9,4122,신반포,END,UP,0,C9174,1900-01-01 21:16:00,21:16:25,개화,중앙보훈병원
408387,9,4122,신반포,SAT,UP,0,C9174,1900-01-01 21:16:00,21:16:25,개화,중앙보훈병원
421782,9,4137,둔촌오륜,DAY,UP,0,C9208,1900-01-01 21:16:15,21:16:40,개화,중앙보훈병원
397576,9,4110,염창,DAY,UP,1,E9706,1900-01-01 21:16:20,21:16:50,김포공항,중앙보훈병원
413625,9,4128,삼성중앙,DAY,UP,0,C9212,1900-01-01 21:16:20,21:16:45,개화,중앙보훈병원
391897,9,4103,공항시장,END,UP,0,C9182,1900-01-01 21:16:25,21:16:50,개화,중앙보훈병원
392090,9,4103,공항시장,SAT,UP,0,C9182,1900-01-01 21:16:25,21:16:50,개화,중앙보훈병원
403833,9,4117,노량진,DAY,UP,1,E9704,1900-01-01 21:16:25,21:16:55,김포공항,중앙보훈병원
418139,9,4133,석촌,DAY,UP,0,C9210,1900-01-01 21:16:30,21:17:00,개화,중앙보훈병원
